tweet,voter 1,voter 2,voter 3,final vote,,,,,,,,,,,,,,,
@lawlietiest So the question is why most elected officials in foreign countries are mostly men? Can ypu answer the question? Pag hindi ka nakasagot sana di ka na nabuhay sa mundo kasi bobo ka.  https://t.co/Y5MwLOHYwS,-1,-1,-1,-1,,,,,,,,,,,,,,,
@iammasmaldita @Capricetaniguc1 Sa paniniwala niyo lang.Alam mo mabagal ang reponse ni Pnoy Mahilig sa red tape kaya nagexpired yung relief na donations na binagsak lahat sa Palo.Alam mo ba kung bakit?ako eh alam ko dahil Governor dito sa Leyte Dilawan  hindi sila friend ng Romualdez ever since,-1,-1,-1,-1,,,,,,,,,,,,,,,
@lakwatsarah Madumb mana nga talaga sayo.  https://t.co/rkRHW0iqUH,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@marortoll pansin ko lang, bakit biglang natuyot mga prominent na dilawan? KARMA?",-1,-1,-1,-1,,,,,,,,,,,,,,,
@lakwatsarah I'm asking you di ba why most foreign countries elected mostly are males? And that what the answer is. You cannot answer because you cannot understand and spit the fact. Kasi nakatatatak na sa kokote puso at isip niyo si Leni. Kaya that's why most of you can't reply.  https://t.co/XQIUMGF8Na,-1,-1,-1,-1,,,,,,,,,,,,,,,
@DodongPags Boycoot itong mga artista na ito. At sumusuporta sa mga Dilawan at Pinklawan na trapo at basuraðŸ’©ðŸ’©ðŸ‘ŽðŸ‘Ž,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@lakwatsarah These pictures tells why. You are slow, I see.  https://t.co/PkBhyMu3nh",-1,-1,-1,-1,,,,,,,,,,,,,,,
@shelly_barcinas @thecuriousbelle Asan nga  mga  totoo at  ndi gawa gawang  ebisensya?  Maswerte  tlga sila kase  madami kami  supporters  nila.. At  dumarami  na  dahil  namulat  na  sa mga  kasinungalingan ng mga  dilawan,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@AlfredoGenom paki ba naten kung dilaw yan sa ogie alcasid,palaos na yan kasama ng dilawan na naging pinkðŸ™„",-1,-1,-1,-1,,,,,,,,,,,,,,,
ETO DAHILAN KAYA YUNG MGA DILAWAN PANAY PANAWAGAN NG MASS TESTING PARA MAIPAGMALAKI NA SI LENI MAY SWAB!,-1,-1,-1,-1,,,,,,,,,,,,,,,
"Nakita ko na naman ang OA na...ano ba ito? Babae o lalaki? Hahahaha chos! Kung makareact siya akala mo botante na siya nung 1986. Te, muntanga ka! Chill ka lang. Ang mga dilawan pa naman pag puno na ng hatred ay nanunuyot.",-1,-1,-1,-1,,,,,,,,,,,,,,,
@Darwyn91798438 @MarieQDinglasa1 @AlfredoGenom Eh saan mas malala ang druga Diba sa Aquino....basta dilawan MGA walang respeto at MGA walang bait SA sarili..sabagay kumunista Ka siguro or nakinabang SA dilawan..ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£,-1,-1,-1,-1,,,,,,,,,,,,,,,
@ArleneM21713039 @inquirerdotnet @krixiasINQ Nakakasuka talaga hahaha ang lakas ko sa inuman pero pagdating kay leni nasusuka din ako ðŸ¤£ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@petrusmarix @PiaWurtzbach Mas yuck k, kasukang dilawan este pink na daw Kuno.",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@mikki7001 @jones48373981 @PeterVilladolid @PinoyAkoBlog And PCGG made by? Dilawan ofc to brainwash the narrow-minded filipinos, like u? ðŸ¤© It's really effective miss, keep on being blind (cause it suits u well)",-1,-1,-1,-1,,,,,,,,,,,,,,,
Ok na ok na ang Pilipinas Kiko! Kailangan lang ituloy ang nasimulan ni PRRD... sobrang pagtitiis ang ginawa namin ng halos 30+ years na pamamahala ng mga Dilawan! #NeverAgaintoDilawans  https://t.co/0kIBUP0sw7,-1,-1,-1,-1,,,,,,,,,,,,,,,
@iampinglacson Senate hearing n yan. pero kung dilawan connection. Malamang abswelto..ðŸ¤£,-1,-1,-1,-1,,,,,,,,,,,,,,,
@Mang_INASAR 35 years of dilawan daw. e di kasama nga siya.,-1,-1,-1,-1,,,,,,,,,,,,,,,
@k_aletha @ninabeIlatrix Pinatatamaan nya ang dilawan,-1,-1,-1,-1,,,,,,,,,,,,,,,
@immavirgo16 Lol. Mahina talaga at obob mga dilawan,-1,-1,-1,-1,,,,,,,,,,,,,,,
@mypecker009 Dilawan eh. Let her try talking to @AC360. And she may hiding in shame already.,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@TandSJolo @lakwatsarah So if you also cannot answer my question, you better not argue with me. That why most men are mostly the chosen Leaders/President in foreign countries? Because?  https://t.co/8xN4jpzzqP",-1,-1,-1,-1,,,,,,,,,,,,,,,
@TandSJolo @lakwatsarah Ako ba yon? Si BBM ang iboboto ko at suportado ko sa pagka-Presidente.,1,0,1,1,,,,,,,,,,,,,,,
@pippolite1 @lukatmhe @mannycatabas @raissawriter E Ikaw ano ka animal hahaha ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ bwisit kayo na dilawan na Pink .Gago kayo...bulok pati Yung batas ni Kiko matsing pangilinan bulok nyeta hahaha ðŸ˜‚ðŸ˜‚ðŸ˜‚..Ikaw ay animal hahaha ðŸ¤£,-1,-1,-1,-1,,,,,,,,,,,,,,,
@markmanosca14 Pag Dilawan ganyan hitsura ðŸ¤­ðŸ˜…,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@lakwatsarah Tingnan mo lahat ng comment section pinagtulungan niyo na ko pero nagtatanong ako sa inyo di niyo masagot. Because all of you cannot accept the fact, Nakatatak na sa kokote puso isipan niyo si Leni kaya kayo ganyan. Kung mysogynist ako well feminist kayo.",-1,-1,-1,-1,,,,,,,,,,,,,,,
@meowb00ts President or Vice President?,0,0,0,0,,,,,,,,,,,,,,,
@Michell14069718 Oa na yan ðŸ¤® ðŸ¤® ðŸ¤® #NoToLeniKiko2022 NO TO DILAWAN UNITEAM2022 #BongBongMarcos2022,-1,-1,-1,-1,,,,,,,,,,,,,,,
@meowb00ts Can't you accept the fact that most chosen leaders are men? And I'm going to ask why foreign countries voted mostly men?  https://t.co/57tFf5AXrW,-1,-1,-1,-1,,,,,,,,,,,,,,,
@hannahbarrantes @wipedoutseaweed Hindi nga na tried si Marcos himself kase hindi totoo. 4 years pa sya nabuhay from edsa1. When Marcos died saka ginipit2x si Imelda ng mga oligarchs. Research nyo sino mga oligarchs binangga nya at baket.  Mga manlolokong dilawan kinakmpihan nyo. Utak lugaw kayo. Mga gullible,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@lakwatsarah Do I hv to repeat it? That y men are mostly the chosenleaders instead of women? I'masking all of you but no one replies and give the correctanswer. So y r u arguing w/ me if u cannotsimply understand the ""Man Power"". That theappropriate President to run the country must be a Man.  https://t.co/TFrMCrh93J",-1,-1,-1,-1,,,,,,,,,,,,,,,
@Ofelia11835163 Oo Sabi ng mga DDS . . . . . . . . . . . .. . .  . Diehard Dilawan Supporter ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,1,1,1,,,,,,,,,,,,,,,
@lbuilders2020 Bat ganon kumain din ako ng ganyan sa kapitbahay ko pero walang Tuyo nakalagay mga Diehard Dilawan Supporter pa naman sila ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,0,-1,0,0,,,,,,,,,,,,,,,
@mlq3 Ang mga tweets ng mga Dilawan about Leni are hallucinations. Listen to Leni ng malaman kung gaano ka lutang si Leni  https://t.co/sbLCpOIJaP,-1,-1,-1,-1,,,,,,,,,,,,,,,
@j_pedrosa28 @PinoyAkoBlog Let's see the scattered! Mga hunghang na dilawan!,-1,-1,-1,-1,,,,,,,,,,,,,,,
inyong masaway rang Leni kay lutaw siya and/or dilawan pero never corruption bleh lagot,1,1,1,1,,,,,,,,,,,,,,,
"@dynamicdemon @RegentFoodsCorp Hahahaha ,di niyo kaya,,DDS pa lang nakagawa niyan sa Ligo sardines na dilawan..",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@rene_twilight Tama ka,sirang plaka paulit ulit ang mga pinklawan oh dilawan tae nayanðŸ¦€ðŸ˜¡",-1,-1,-1,-1,,,,,,,,,,,,,,,
@TitorneyFeds Marcos JR. did not commit any crime or in a direct manner he never stole funds to the Filipino People. There was only Tax issues Drug Use issue but was already proven with evidence &amp; the others are all resolved. So ano pang problema?  https://t.co/IfFRz2pHzM,0,0,0,0,,,,,,,,,,,,,,,
"Sa wakas makakalaya na tayo ng lubusan sa kamay ng mga dilawan, sa darating na halalan BBM lang ang tandaan, para sa kaunlaran ng ating Inang Bayan.",1,-1,1,1,,,,,,,,,,,,,,,
"@rockstar_mau @opinionclock @narryyonce Pag di magfit sa narrative nila, bayaran na yan. Hmmmm, c momshie nila kahit millions na ginastos na sa ads, hindi pa din mapataas ang survey kaya ang mga surveys bayaran din kahit pa mismong dilawan (ay pink na pla ngaun) ang nagcommissionâ€¦",-1,-1,-1,-1,,,,,,,,,,,,,,,
@Ofelia11835163 Welcome po! Sa dami po ng pictures niyo masasabi pong tunay pa sa tunay and identity niyo. Dilawan lang po ang may trolls. Ang ibang trolls nagkukunwaring BBM supporter para lang makapanira. Style na bulok po. Haha! Mabuhay at welcome po muli! ðŸ‡µðŸ‡­  UNITEAM 2022 #BongbongMarcos2022,-1,-1,-1,-1,,,,,,,,,,,,,,,
Posting it here cause I have many dilawan friends on Facebook and they are all close mindedðŸ™„  ITS A FREAKIN HONORâœŒï¸âœŒï¸  https://t.co/I2cm0JMsjB,-1,-1,,,,,,,,,,,,,,,,,
@TitorneyFeds Marcos JR. did not commit any crime to the Filipino People. There was only issues but was already resolved. So ano pang problema?,0,0,0,0,,,,,,,,,,,,,,,
"@TitorneyFeds Kahit sinong politiko ang pumasok sa larangan, talagang akusado na korap ng mga mamamayan. Kaya kahit mismo mga Aquino, wag mong sabihin walang corruption sa partidong sinusuportahan mo?",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@amfheads Hindi ka taga Isabela kung dilawan ka pa , dahil pres. Marcos Ang nagtayo Ng dam sa isabela",0,-1,0,0,,,,,,,,,,,,,,,
@jhelocristobal Para yan sa mga dilawan haha wag umasa   TWGF KYJI,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@amfheads Etong taga Isabela na eto,di mo ba alam na Ang dam na tinayo ni pres Marcos ay  Jan umunlad Ang Isabela  maraming magsasaka Ang nakinabang sa region 02, wag ka nga Tatanga tanga, cguro Hindi ka anak Ng magsasaka. Maka dilawan ka pa, may lahi ka rin cguro.",-1,-1,-1,-1,,,,,,,,,,,,,,,
@ianrobles_ Whahahahaha Tama linisin ang Dilawan pink 2022.. Bye..,-1,-1,-1,-1,,,,,,,,,,,,,,,
@hayieee7 Hahaha totoo nman si Marcos ang nanalo during 1986 election ahh naitraidor Lang sya ni President Reagan  nakipag sabuatan sa dilawan ang US diba at Gen Ver,0,0,0,0,,,,,,,,,,,,,,,
@TeAzOnA_ Shut up dilawan get cancelledT,-1,-1,-1,-1,,,,,,,,,,,,,,,
Cancel culture uli mga kakampink. Ganito pala klase ang radikal na magmahal na turo ng mga dilawan. ðŸ¤£ðŸ¤£ @KimIndar @theigorotkid @pinoyanghang @Pinoykritiko @vycbm0218  https://t.co/FdHc01xXbi,-1,-1,-1,-1,,,,,,,,,,,,,,,
@dilawar @SBAgov Proud to be a part of American democracy.,1,1,1,1,,,,,,,,,,,,,,,
@WinwinEklabu #FakeNews Mukhang maraming nabiling boto ang mga dilawan,-1,-1,-1,-1,,,,,,,,,,,,,,,
tuldukan na mga natitirang kagaguhan ng mga dilawan..atty LARRY GADON for senatorâ¤ï¸â¤ï¸â¤ï¸âœŒï¸âœŒï¸âœŒï¸ðŸ’šðŸ’šðŸ’šðŸ‘ŠðŸ‘ŠðŸ‘Š,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@alohasta1 Suportahan niya lang si BBM, basta wala akong pake sakanya hindi na mababago isip kong isa siyang dilawan hehe.",-1,-1,-1,-1,,,,,,,,,,,,,,,
Laging lutang ang ina ninyong mga dilawan. hahah #BongbongMarcos2022 UNITEAM 2022  https://t.co/mk0B0D2cUX,-1,-1,-1,-1,,,,,,,,,,,,,,,
"#BongbongMarcos2022   #BBMSARA2022  SOLID!  GUYS si #mlq3  TODO MAX ang EFFORT to Overhaul Leni's ROTTEN IMAGE, to the point of putting a ""Dilawan"" Twist/ SPIN to #OCTA's Results. Leni is SURE TO LOSE, kahit TODO Image RETOKEpa, UNLESS MAGNAKAW ULIT ng VOTES  #NoToLeniKiko2022",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@tats______ si duque at domingo konektado sa big pharma (Thedros ng WHOdas, bill EVIL gates &amp; OLIGARCHS-ELITE dilawan pink buong mundo) sila nasa likod ng PANDEMONYO &amp; climate change ginawang negosyong tuklaw.... ANTI-CHRIST AGENDA 2030  https://t.co/i8uwXPPMjy",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@Mnikalll @thecuriousbelle Hahahahah npa enabler amp hahahaha. Ikaw nga tong nag assume tas ako pa tinawag mo assumera. Hahahaha. Bat nadamay ang npa girl hahahha yung mga kagaya mo bukang bibig lagi npa, woke, dilawan yuck 2022 na baka gusto mo maging makabagong tao? Hahahaha",-1,-1,-1,-1,,,,,,,,,,,,,,,
@RyanLingo_ Tagal nyo na jan wala kayo nagawang linisan bagkus binaboy nyo pa pilipinas sa mga kawalanghiyaan nyong dilawan,-1,-1,,,,,,,,,,,,,,,,,
@pnagovph @azereraser_PNA Tapos kung lagyan mo ng mga uniformed police o military iiyak naman mga dilawan na martial law ðŸ™„,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@MillAnarchist @aaaaarxx @eugenie37 @thecuriousbelle Ah si Cory pala ang gumawa nyang Pcgg na primary mandate is recover ung ninakaw ""daw"". Why am I not shocked.. Roots of Dilawan ðŸ¤­  https://t.co/dmpM1CZFI7",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@isabelmerana Tama kayo simula na maging presidente c prrd lumabas lahat ng baho at kademonyohan ng mga idolo nyong mga dilawan, ai palit kolor na pala cla ngayon fenk na pala hahaha",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@lakwatsarah We are not talking about that, our topic is the capability of a man and a woman. So your answer is invalid.",-1,0,0,0,,,,,,,,,,,,,,,
@BobongGadon @SaltAndReality @lenirobredo Ang masasabi ko po sayo manong isang malaking FAKE yan dimo alam mga media ang kasabwat ng mga dilawan kaya natural lang sakanila ang mag pakalat ng fake news alam mo manong para hindi ka nadadala ng mga fake news SMNI kanalang manood para hindi ka naloloko,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@CaybigaC @GiovanniMarDag2 Si Le//ni yun kandidato ng mga druglords sa Bilibid na kasabwat ng dilawan. Sila yun manok ng ginawang negosyo ang tubig kumita ng trilyon2x at lahat ng commodity.   In short, manok sya ng mga traydor, manloloko,magnanakaw,drugista, sinungaling.",-1,-1,-1,-1,,,,,,,,,,,,,,,
@jrphoenixrising @KuyaSquall Natauhan na ang mga pinklawan at dilawan na taeng liberal kea c mar roxas na masugid nilang kanditado nuong 2016 sa pagkapangulo ay bumaligtad na nasusuka na daw xa sa pamamaraan ng dilawan pinklawan at napakaduming mga galawan lht ay cnungaling.. ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‡ðŸ˜‡ðŸ˜‡ðŸ˜‡ðŸ˜‡,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@SCPh_PIO there are a lot of Dilawan/Pinklawan Lawyers na mas matindi pa lalu dito sa Socmed like Twitter lambasting the likes of PRRD,BBM etc. Palibhasa the likes of @raissawriter is a privileged full blooded ðŸŽ—supporter. Be fair. Justice is not served. #FreeSpeech",-1,-1,-1,-1,,,,,,,,,,,,,,,
Reklamo pa tlga kayo eh. Paano kung dilawan ang president until now wlang vaccine Patay na lahat Ng tao jusme! Mag pasalamat na lng kayo. ðŸ˜,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@AntonioMoralid1 @FierceTita @MargarethMiche6 @duren Walang isang tao o pamilyang humawak sa bansa ng tatlong dekada. DALAWANG dekada ang pinakamatagal na may naghariharian sa MalacaÃ±ang at sina Marcos un. 12 years lang naging pangulo ang mga Aquino hnd 3 dekada. Hindi Aquino o Dilawan sina FVR, Erap at Gloria.",0,0,0,0,,,,,,,,,,,,,,,
@missingpoints @lakwatsarah So why mostly foreign elected Presidents are also males instead of females? Can you answer that question? Mr. Matalino?  https://t.co/Vqsx807pWN,-1,-1,-1,-1,,,,,,,,,,,,,,,
mga pusang dilawan âœ¨  https://t.co/NOYAspSx1w,-1,-1,-1,-1,,,,,,,,,,,,,,,
Flowers as kakampink/dilawan...  https://t.co/3cFZmVzlnb,0,1,1,1,,,,,,,,,,,,,,,
"@TitorneyFeds Yung mga abogado ng dilawan ni cpry diktador ay mga pulpol, or maybe not kaso wala talaga silang kaso ðŸ¤£ðŸ¤£ðŸ¤£",-1,-1,-1,-1,,,,,,,,,,,,,,,
@Ansa_hun_yar Ameen,0,1,1,1,,,,,,,,,,,,,,,
@sb19nizm bestie dilawan era it isðŸ’›taga farm na ba itey? chz,-1,-1,-1,-1,,,,,,,,,,,,,,,
@blitz10701 @ilda_talk Then why don't you blame Gloria for the misuse of Malampaya fund? It's during her term that saw the biggest budget release for that project through pork barrel. But ofc you won't since it doesn't fit ur narrative since Gloria is not a Dilawan &amp; is now allied w/ Marcos &amp; Duterte.,-1,0,0,0,,,,,,,,,,,,,,,
@queenfiii gbisa dilawan,0,0,0,0,,,,,,,,,,,,,,,
@MDSOnwardPH22 @ogiealcasid Patapos na ang termino ni PRRD tinitira pa din ng mga hunghang na dilawan. Wa epek naman dahil 72% pa din ang latest approval rating ni PRRD. Mga taeng dilawan talaga ooðŸ’©ðŸ‘€,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@MilGieCabrera @isabelmerana Galit kayo sa oligarko at dilawan pero di mo alam yung kinakasulam ninyo dati, yun pala inidolo at papabulaan ng papuri.",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@EmgageAction @RepJudyChu @SBAgov @dilawar @Ilhan Lets be real, your organization is not non-partisan.  I say confirm @Dilawar but we dont need more woke government agencies to combat any phobias. Americans have a right dislike religions, but Muslim &amp; Christians need to unite against the evil woke left!  https://t.co/1E1cNTRqZP",-1,-1,-1,-1,,,,,,,,,,,,,,,
@Mang_INASAR Oo nga nmn. 3 beses ba kamo matalo...Nanalo Nanay nyo dahil 1. Ninakawan nya ng boto si BBM 2. Gamit ang smart magic at impluwensya ni Panot.. 3. Hinarang ng mga Pwet ang ibidensya na nagpapatunay na talamak ang pandaraya ng DILAWAN noong 2016..,-1,-1,-1,-1,,,,,,,,,,,,,,,
Mandarayang mga Dilawan mga lason ðŸ¤§  UNITEAM 2022 #BongbongMarcos2022,-1,-1,-1,-1,,,,,,,,,,,,,,,
"Huwag tawaging Kakampinks ang mga Dilawan.  Once a Dilawan, can always be a Dilawan.  UNITEAM 2022 #BongbongMarcos2022",-1,-1,-1,-1,,,,,,,,,,,,,,,
Nanununog ng Dilawan since 2021ðŸ˜†ðŸ”¥ðŸ”¥ðŸ”¥ UNITEAM 2022 #BongbongMarcos2022,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@zaellustrates Im saying facts, and if you are affected by my facts well it's truth.",-1,-1,-1,-1,,,,,,,,,,,,,,,
@LunarAbsol Ganyan talaga ang style ng mga taeng dilawan. They will keep on provoking at kapag pinatulan mo iiyak at pa victim effect. Mga peste ng lipunan talaga!ðŸ‘€,-1,-1,-1,-1,,,,,,,,,,,,,,,
Ito ang video na nagpasumpa sa akin na di ko iboboto ang kahit sinong dilawan/LP/#kakampinks kahit kailan. Bilang respeto ko sa mga nasawi sa #mamasapano massacre. Ibabasura ko lahat ng nasa listahan sa partido ni madumb @lenirobredo.  https://t.co/5E9dzKlP7q,-1,-1,-1,-1,,,,,,,,,,,,,,,
@dyanpol @KuyaIrish edi dilawan ka nan,0,-1,0,0,,,,,,,,,,,,,,,
Goodbye Dilawan 2022 UNITEAM 2022 #BongbongMarcos2022,0,-1,0,0,,,,,,,,,,,,,,,
@iamnobodyii Itawag nyo na LAHAT Ng gusto nyong itawag.. la kaming pake... Basta walang dilawan na naging pinklawan Ang mananalo sa eleksyon... Pero at trabaho nyo lang nmn Ang gusto nyo... Maibalik Ang abs CBN... Di pra sa bayan Ang kampanya nyo...,-1,-1,-1,-1,,,,,,,,,,,,,,,
@KuyaIrish mga dilawan kasi mga nag no,0,-1,0,0,,,,,,,,,,,,,,,
Anong dilawan na kakampink!? ðŸ’•ðŸ’¯  #kakampinkwednesday  https://t.co/j9n2jkV9tD,0,-1,0,0,,,,,,,,,,,,,,,
"@imnumberfoure @ApatheticDame Napaka bobo mo naman. Manang mana ka sa mga idol mong uyak lugaw. Basta dilawan talaga kung hindi bobo, malamang tanga.  https://t.co/wwAr7I5E01",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@News5PH Tingnan nga natin kung pagmumumurahin ni duts si gadonâ€¦ Kung â€œdilawanâ€ yan, pamihado may banat yan sa kanyang â€˜talk to the DDSâ€™. E kaso, kabobo nila, kaya tahimik lang sya.. pa-good boy",-1,-1,-1,-1,,,,,,,,,,,,,,,
@vera_vera38 @Tatics17 @OryangOryang @BimRamirez Asus..ang daling i type dito ang salitang tumulong at hindi nag papabayad.kaso lang ako nahihiya akong magbuhat ng sariling pero bakit pag dilawan ang yayabang.,-1,-1,-1,-1,,,,,,,,,,,,,,,
@MonaAmbegaonkar Yep. Greatest takedown of all time. #HallOfFame,1,0,1,1,,,,,,,,,,,,,,,
"@hope0nward @OryangOryang Ikaw ang niloloko ng dilawan.di ba sabi gaganda na ang buhay nung napalayas nila ang sinasabi nilang ""magnanakaw""?matagal kong inantay yun.saan napunta ang bayan?hanggang nung 2016 marami ang  https://t.co/qjqkQuIkYE oligarchs kamo?tanong mo sa bias na network marami silang alam.",-1,-1,-1,-1,,,,,,,,,,,,,,,
@lakwatsarah Sagutin niyo ko magtulong tulong pa kayo.,0,-1,0,0,,,,,,,,,,,,,,,
"@hope0nward @OryangOryang At sino may sabi sa yo na niloko kami ng uniteam.di ba ang dilawan ang nanloko sa mga pilipino?di ba pinangakuan nila tayo na gaganda na ang buhay nung napalayas nila ang sinasabi nilang ""magnanakaw""? saan napunta ang bansa?sila ang dahilan kung bakit mananalo sa BBM.",-1,-1,-1,-1,,,,,,,,,,,,,,,
@lakwatsarah Di lang ikaw ang gusto kong sumagot ha. Pati yung mga nagretweet at umaangal diyan. :),-1,-1,-1,-1,,,,,,,,,,,,,,,
@lakwatsarah Eh bakit mas nareareach ng mga lalaki yung greater heights of wealth kesa sa mga babae? Because?  https://t.co/ojJ0t6Ey0c,-1,-1,-1,-1,,,,,,,,,,,,,,,
@lakwatsarah Oh bakit mas narereach ng greater heights ng mga lalaki ang kayamananan sa mundo kesa sa babae? Di ba magandang example to? Na mas mataas ang capability ng isang lalaki sa babae para sa ekonomiya na dapat lalaki ang mamuno at hindi ang babae.  https://t.co/BdI6sOUfmG,-1,-1,-1,-1,,,,,,,,,,,,,,,
@lakwatsarah Kung titingnan niyo dito sa mga Leaders/Presidents ng mga ibat ibang bansa bakit mas pabor ang lalaki? I respect all of you who are feminists I dont underestimate the Power Of Women but answer my question why?  https://t.co/TGM62u9886,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@hannahbarrantes Bakit daw kc dilawan highlight, dapat red. Char.",0,-1,0,0,,,,,,,,,,,,,,,
The incompetence of barangays and the local gevernment in implementing SOP for their pandemic response to safe guard the public and safe guard our drivers just show how poor and weak 30yrs of dilawan governance was there - influence of no SOP and logistics at all.,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@aaaaarxx @eugenie37 @thecuriousbelle FACTS from? crappler? Lol basta source galing Dilawan,. Fek news . Shutdown na nga Abscbn crappler nyo , pilit na elite padin ðŸ¤£ try hard bhe",-1,-1,-1,-1,,,,,,,,,,,,,,,
@JeanDelima25 GANYAN KABOBO AT KATANGA ANG MGA PATAY GUTOM NA DILAWAN....STYLE NA BASTA MAKAPAG SINUNGALING...MGA BARADO ANG MGA UTAK...,-1,-1,-1,-1,,,,,,,,,,,,,,,
@LunarAbsol PATAY GUTOM ANG ACTIVIST ANG @RAISSAROBLES PALAMUNIN NG MGA DILAWAN MAKAPAGSINUNGALING LANG ANG ANIMAL,-1,-1,-1,-1,,,,,,,,,,,,,,,
So ibig sabihin magkakampi ang mga Marcos at Cojuangco dati dahil sa kagustuhang makuha ang wealth power and money tumaliwas sila sinabi nilang magnanakaw marcos ganun din mga dilawan nagnakaw din  ctto mas nauunawaan ko na  https://t.co/8jHeu445h8,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@Vagnarok1 Never Iâ€™ve seen any issue of pagan aka w ni BBM. Ang nakaraan ay Di na natin alam at walang na pati ayan kay FEM, Pero si BBM walang kinalaman sa mga para tang ng dilawan!",0,0,0,0,,,,,,,,,,,,,,,
